2143026.00	-0.0693
2148024.00	-0.1141
2153026.00	-0.1177
2158024.00	-0.1454
2163026.00	-0.0156
2168025.00	-0.0783
2173024.00	-0.0031
2178024.00	0.0247
2183026.00	0.0076
2188024.00	-0.0613
2193025.00	0.1536
2198024.00	0.1500
2203026.00	-0.2045
2208026.00	-0.1526
2213026.00	0.0703
2218024.00	0.1142
2223026.00	0.0318
2228024.00	0.0596
2233026.00	0.0426
2238024.00	-0.1320
2243024.00	-0.0174
2248026.00	0.3595
2253024.00	0.0444
2258024.00	-0.1973
2263024.00	0.0828
2268026.00	0.1187
2273026.00	-0.0335
2278025.00	0.0327
2283026.00	0.3729
2288025.00	0.1912
2293027.00	-0.2520
2298024.00	-0.3459
2303025.00	-0.0953
2308025.00	0.0784
2313027.00	0.0882
2318026.00	-0.0353
2323024.00	0.0909
2328025.00	0.2028
2333024.00	0.3800
2338024.00	0.2010
2343025.00	-0.2054
2348026.00	0.2467
2353025.00	0.2798
2358026.00	-0.2287
2363027.00	-0.3567
2368026.00	0.0390
2373027.00	0.3720
2378025.00	-0.1302
2383028.00	0.0524
2388025.00	0.1231
2393027.00	-0.2716
2398026.00	-0.3021
2403028.00	-0.0801
2408026.00	0.2556
2413027.00	0.3675
2418025.00	-0.0756
2423027.00	0.0846
2428026.00	-0.2770
2433027.00	-0.2734
2438027.00	-0.1248
2443027.00	0.0721
2448027.00	0.2458
2453026.00	-0.2403
2458026.00	-0.0989
2463026.00	0.3299
2468027.00	-0.1624
2473026.00	-0.3271
2478026.00	-0.1866
2483026.00	-0.2797
2488027.00	-0.0085
2493026.00	0.3004
2498027.00	0.4176
2503026.00	-0.1069
2508027.00	-0.3271
2513027.00	-0.1248
2518027.00	-0.0622
2523027.00	-0.3182
2528027.00	-0.3853
2533027.00	-0.2806
2538026.00	-0.2233
2543027.00	-0.1714
2548027.00	-0.0371
2553028.00	-0.0416
2558027.00	-0.0729
2563027.00	0.0524
2568025.00	0.1330
2573027.00	-0.0487
2578026.00	-0.0640
2583029.00	0.0435
2588027.00	-0.1096
2593028.00	-0.0031
2598028.00	0.1079
2603027.00	-0.0407
2608028.00	-0.0854
2613027.00	0.1348
2618026.00	0.1025
2623026.00	-0.0908
2628026.00	0.0130
2633029.00	0.0103
2638029.00	-0.1114
2643028.00	-0.2224
2648027.00	-0.1785
2653028.00	-0.1168
2658027.00	-0.1311
2663027.00	-0.1374
2668027.00	-0.0317
2673027.00	0.0399
2678027.00	-0.0165
2683027.00	-0.0756
2688027.00	-0.0380
2693027.00	-0.0192
2698028.00	-0.0291
2703028.00	-0.0138
2708027.00	0.0059
2713029.00	-0.0040
2718030.00	0.0068
2723027.00	-0.0013
2728027.00	0.0318
2733027.00	0.1195
2738028.00	0.0694
2743028.00	0.0614
2748028.00	0.0363
2753028.00	0.0327
2758029.00	-0.0094
2763029.00	0.0703
2768028.00	0.0139
2773030.00	0.0157
2778029.00	0.0712
2783029.00	0.0811
2788028.00	0.0515
2793029.00	0.1043
2798029.00	0.1061
2803029.00	0.0184
2808029.00	0.0757
2813027.00	0.0721
2818029.00	0.0372
2823028.00	0.0649
2828030.00	0.1330
2833030.00	0.0775
2838030.00	0.0256
2843028.00	0.0649
2848029.00	0.0730
2853028.00	0.0811
2858030.00	0.1178
2863031.00	0.0775
2868027.00	0.0855
2873030.00	0.0685
2878029.00	0.0318
2883030.00	0.0578
2888028.00	0.0479
2893030.00	0.0632
2898030.00	0.0623
2903029.00	0.0560
2908031.00	0.0461
2913029.00	0.0560
2918031.00	0.0408
2923029.00	0.0264
2928029.00	0.0676
2933029.00	0.0587
2938030.00	0.0121
2943030.00	0.0399
2948029.00	0.0963
2953030.00	0.0587
2958029.00	-0.0022
2963029.00	0.0444
2968030.00	0.0256
2973029.00	-0.0111
2978030.00	0.0479
2983029.00	0.0452
2988029.00	-0.0147
2993030.00	0.0273
2998030.00	0.0694
3003030.00	0.0193
3008029.00	0.0121
3013030.00	0.0658
3018029.00	0.0444
3023030.00	0.0193
3028029.00	0.0560
3033030.00	0.0533
3038029.00	0.0148
3043030.00	0.0157
3048031.00	0.0927
3053030.00	0.0909
3058030.00	0.1222
3063031.00	0.2010
3068031.00	0.0703
3073030.00	-0.1177
3078031.00	-0.0496
3083030.00	-0.0183
3088032.00	-0.0111
3093030.00	0.0184
3098030.00	0.0864
3103031.00	0.0730
3108032.00	0.0569
3113030.00	0.1007
3118032.00	0.1124
3123032.00	0.0614
3128031.00	0.0085
3133030.00	-0.0837
3138032.00	-0.1454
3143032.00	-0.1392
3148032.00	-0.0174
3153030.00	-0.0810
3158032.00	-0.1007
3163030.00	-0.0067
3168030.00	0.1688
3173030.00	0.1213
3178030.00	0.1357
3183030.00	0.0506
3188030.00	-0.1562
3193031.00	-0.1454
3198032.00	0.0945
3203031.00	0.1625
3208030.00	-0.0094
3213030.00	-0.1311
3218031.00	-0.0622
3223031.00	0.2001
3228030.00	0.3720
3233031.00	0.4606
3238031.00	0.2341
3243031.00	-0.2269
3248031.00	-0.2215
3253032.00	0.2941
3258030.00	0.1527
3263033.00	-0.2591
3268032.00	-0.3683
3273030.00	-0.2725
3278030.00	-0.0255
3283031.00	0.3532
3288032.00	0.4481
3293032.00	0.0900
3298032.00	-0.2743
3303030.00	-0.3728
3308033.00	-0.3800
3313032.00	0.1652
3318030.00	0.2843
3323032.00	-0.2027
3328033.00	-0.1141
3333032.00	0.1885
3338030.00	0.3648
3343034.00	-0.1759
3348033.00	-0.3370
3353034.00	0.2109
3358031.00	0.3818
3363034.00	-0.1866
3368034.00	-0.3361
3373034.00	0.1204
3378034.00	0.2144
3383034.00	-0.1436
3388032.00	-0.3227
3393032.00	0.2297
3398034.00	0.1088
3403033.00	-0.2743
3408033.00	-0.3719
3413033.00	-0.0604
3418033.00	0.1375
3423033.00	-0.0738
3428032.00	-0.0308
3433032.00	0.3272
3438033.00	0.4006
3443031.00	0.2377
3448033.00	-0.2296
3453034.00	-0.3603
3458033.00	0.0381
3463032.00	0.0542
3468033.00	0.0649
3473033.00	-0.1311
3478033.00	0.2073
3483031.00	-0.1884
3488033.00	-0.3495
3493033.00	-0.1248
3498033.00	0.0175
3503033.00	-0.2305
3508034.00	0.0256
3513034.00	0.0318
3518034.00	-0.2922
3523032.00	-0.3782
3528032.00	-0.3495
3533032.00	-0.2215
3538035.00	-0.1741
3543033.00	-0.1248
3548034.00	-0.0899
3553034.00	-0.1320
3558032.00	-0.0819
3563034.00	-0.0246
3568033.00	-0.0147
3573032.00	0.0175
3578034.00	-0.0219
3583035.00	0.0632
3588033.00	-0.0004
3593035.00	-0.1168
3598034.00	-0.1589
3603033.00	-0.1239
3608033.00	0.0273
3613035.00	0.0667
3618033.00	0.0229
3623035.00	-0.0765
3628035.00	0.0273
3633033.00	0.0238
3638034.00	-0.0067
3643033.00	-0.0998
3648035.00	-0.0487
3653036.00	-0.0810
3658033.00	-0.0765
3663035.00	-0.0282
3668034.00	-0.0129
3673034.00	-0.0586
3678034.00	-0.0684
3683033.00	0.0632
3688035.00	0.0256
3693033.00	-0.0702
3698034.00	-0.0237
3703033.00	0.0273
3708033.00	0.1025
3713035.00	0.1052
3718033.00	0.0184
3723034.00	-0.0819
3728035.00	0.0766
3733033.00	0.2789
3738034.00	-0.0908
3743035.00	-0.1177
3748035.00	-0.0022
3753035.00	-0.0040
3758035.00	0.0354
3763033.00	0.0954
3768035.00	0.0264
3773033.00	0.0273
3778035.00	0.0900
3783035.00	0.1428
3788035.00	0.0748
3793036.00	0.0273
3798035.00	0.0318
3803036.00	0.0811
3808036.00	0.0703
3813033.00	0.0909
3818036.00	0.0506
3823037.00	0.0990
3828036.00	0.1187
3833035.00	0.1625
3838035.00	0.0775
3843036.00	0.0846
3848035.00	0.0990
3853036.00	0.0470
3858036.00	0.0739
3863036.00	0.0999
3868036.00	0.0936
3873035.00	0.0623
3878036.00	0.1151
3883036.00	0.0954
3888037.00	0.0640
3893035.00	0.0793
3898037.00	0.1142
3903036.00	0.1079
3908035.00	0.0757
3913035.00	0.0819
3918036.00	0.0220
3923035.00	0.0524
3928036.00	0.1034
3933035.00	0.0802
3938036.00	0.0300
3943035.00	0.0354
3948036.00	0.0811
3953035.00	0.0282
3958035.00	0.0300
3963035.00	0.0811
3968036.00	0.0488
3973035.00	0.0211
3978036.00	0.0426
3983037.00	0.0533
3988036.00	-0.0040
3993034.00	0.0309
3998037.00	0.0596
4003036.00	0.0390
4008034.00	0.0166
4013037.00	0.0775
4018036.00	0.0712
4023036.00	0.0318
4028036.00	0.0390
4033038.00	0.0452
4038037.00	-0.0129
4043038.00	0.0094
4048035.00	0.0497
4053037.00	0.0059
4058037.00	-0.0183
4063036.00	0.0202
4068037.00	0.0345
4073038.00	0.0157
4078036.00	0.0381
4083036.00	0.0238
4088036.00	-0.0344
4093038.00	-0.0228
4098036.00	0.0130
4103036.00	-0.0120
4108036.00	-0.0255
4113036.00	0.0193
4118038.00	0.0059
4123036.00	-0.0210
4128036.00	0.0417
4133037.00	0.0587
4138036.00	-0.0085
4143036.00	-0.0291
4148038.00	-0.0040
4153036.00	-0.0067
4158037.00	0.0059
4163036.00	0.0354
4168038.00	-0.0111
4173037.00	-0.0138
4178039.00	0.0041
4183037.00	0.0506
4188037.00	0.0470
4193038.00	0.0175
4198037.00	0.0569
4203038.00	0.0076
4208037.00	-0.0362
4213038.00	-0.0532
4218036.00	0.0229
4223037.00	-0.0210
4228036.00	0.1804
4233037.00	0.1750
4238038.00	0.0300
4243037.00	-0.1821
4248038.00	-0.0801
4253039.00	0.0148
4258036.00	0.1285
4263038.00	0.1061
4268036.00	-0.0693
4273038.00	-0.1481
4278037.00	-0.0846
4283038.00	-0.0335
4288038.00	0.0032
4293037.00	0.1348
4298039.00	-0.0174
4303040.00	0.0721
4308038.00	0.0166
4313037.00	0.0632
4318037.00	-0.0040
4323037.00	0.0211
4328038.00	0.1052
4333037.00	0.2744
4338039.00	-0.0371
4343038.00	-0.0228
4348039.00	0.2798
4353040.00	-0.0120
4358039.00	-0.1392
4363038.00	-0.1651
4368039.00	-0.1965
4373038.00	-0.0228
4378040.00	0.0864
4383039.00	0.3630
4388040.00	-0.1007
4393038.00	-0.3182
4398038.00	-0.0452
4403037.00	-0.1123
4408039.00	-0.2269
4413040.00	0.2673
4418038.00	0.2673
4423038.00	-0.2233
4428038.00	-0.1320
4433038.00	-0.3254
4438038.00	-0.1947
4443038.00	0.1222
4448038.00	0.1607
4453039.00	0.1750
4458039.00	0.2852
4463038.00	0.0256
4468041.00	-0.2913
4473038.00	-0.3477
4478039.00	0.1697
4483037.00	0.4060
4488039.00	0.0739
4493039.00	-0.2511
4498040.00	0.2726
4503040.00	0.0954
4508040.00	-0.2761
4513041.00	0.1822
4518040.00	-0.1427
4523039.00	-0.2985
4528040.00	-0.3764
4533041.00	0.0282
4538041.00	-0.0228
4543041.00	0.1043
4548039.00	0.3899
4553041.00	-0.0747
4558039.00	-0.3155
4563039.00	-0.1114
4568041.00	-0.2573
4573039.00	-0.2896
4578040.00	0.2574
4583041.00	0.4123
4588041.00	-0.1365
4593039.00	0.0784
4598041.00	0.1983
4603040.00	-0.1427
4608039.00	-0.3370
4613040.00	-0.3907
4618041.00	-0.3101
4623039.00	-0.0890
4628040.00	-0.2663
4633041.00	-0.2448
4638039.00	-0.2161
4643040.00	-0.1284
4648040.00	-0.0801
4653041.00	-0.0837
4658040.00	-0.0568
4663041.00	-0.0255
4668040.00	0.0211
4673040.00	-0.0058
4678040.00	0.0533
4683039.00	-0.1463
4688040.00	-0.1705
4693040.00	-0.0183
4698040.00	-0.0308
4703041.00	-0.0380
4708039.00	-0.0067
4713040.00	-0.2242
4718041.00	-0.1651
4723039.00	-0.0953
4728040.00	-0.0040
4733041.00	0.0085
4738041.00	0.0426
4743042.00	0.1930
4748039.00	0.0103
4753042.00	-0.2314
4758039.00	-0.0586
4763041.00	0.0059
4768039.00	-0.0837
4773040.00	-0.1284
4778041.00	-0.0523
4783043.00	-0.0111
4788040.00	-0.0487
4793043.00	0.0175
4798043.00	0.0703
4803040.00	0.0739
4808041.00	0.0399
4813042.00	0.0076
4818040.00	0.0300
4823042.00	-0.0085
4828041.00	0.0220
4833041.00	0.0300
4838042.00	-0.0479
4843043.00	0.0426
4848041.00	0.0148
4853043.00	0.0148
4858041.00	0.0273
4863041.00	0.1276
4868042.00	0.0667
4873042.00	0.0193
4878041.00	-0.0022
4883041.00	0.0828
4888043.00	0.0793
4893042.00	0.0569
4898043.00	0.0864
4903042.00	0.0703
4908041.00	0.0470
4913041.00	0.0909
4918042.00	0.0775
4923042.00	0.0256
4928041.00	0.0506
4933042.00	0.1070
4938043.00	0.0990
4943043.00	0.0354
4948042.00	0.0703
4953043.00	0.0739
4958043.00	0.0524
4963044.00	0.0632
4968040.00	0.0990
4973043.00	0.0864
4978042.00	0.1151
4983041.00	0.1142
4988043.00	0.1124
4993044.00	0.1115
4998042.00	0.1115
5003042.00	0.0658
5008044.00	0.0506
5013043.00	0.0667
5018042.00	0.0793
5023042.00	0.0184
5028044.00	0.0264
5033044.00	-0.0004
5038044.00	0.0005
5043041.00	0.0309
5048042.00	0.0488
5053044.00	0.0166
5058042.00	-0.0094
5063042.00	0.0300
5068042.00	0.0336
5073042.00	-0.0031
5078042.00	0.0211
5083042.00	0.0479
5088043.00	0.0032
5093044.00	0.0094
5098042.00	0.0479
5103042.00	0.0273
5108042.00	0.0291
5113042.00	0.0721
5118043.00	0.0470
5123042.00	-0.0246
5128043.00	-0.0076
5133043.00	0.0282
5138043.00	-0.0004
5143044.00	0.0103
5148043.00	0.0560
5153044.00	0.0381
5158044.00	0.0014
5163042.00	0.0435
5168044.00	0.0623
5173045.00	0.0184
5178042.00	0.0148
5183044.00	0.0157
5188043.00	0.0041
5193042.00	0.0354
5198042.00	0.1276
5203044.00	0.0694
5208045.00	-0.0255
5213044.00	0.0112
5218044.00	0.0256
5223045.00	0.1052
5228044.00	0.0023
5233044.00	-0.0165
5238044.00	-0.0308
5243042.00	0.1473
5248045.00	-0.0299
5253044.00	-0.1418
5258042.00	-0.1222
5263043.00	0.0273
5268045.00	0.0533
5273046.00	0.1106
5278042.00	0.0623
5283045.00	0.0399
5288045.00	0.0990
5293043.00	0.1688
5298044.00	-0.0246
5303044.00	-0.2564
5308044.00	0.0032
5313046.00	0.2458
5318044.00	0.0685
5323046.00	-0.1624
5328044.00	-0.1562
5333046.00	-0.1472
5338044.00	-0.0953
5343046.00	0.0614
5348044.00	-0.0908
5353044.00	-0.0156
5358044.00	0.2162
5363044.00	0.3917
5368044.00	0.2431
5373045.00	-0.1947
5378044.00	-0.2815
5383044.00	0.0784
5388045.00	0.3093
5393044.00	0.0945
5398043.00	-0.1114
5403045.00	-0.2018
5408045.00	-0.1078
5413043.00	0.0828
5418044.00	0.1348
5423045.00	0.2064
5428044.00	0.0139
5433045.00	-0.0747
5438045.00	-0.0156
5443045.00	-0.1347
5448046.00	0.2771
5453046.00	0.2341
5458046.00	-0.2367
5463043.00	-0.1356
5468044.00	-0.0094
5473047.00	-0.2967
5478045.00	-0.0049
5483045.00	0.3621
5488046.00	0.2655
5493047.00	0.0139
5498046.00	-0.0944
5503047.00	-0.3245
5508045.00	-0.2493
5513046.00	-0.1920
5518047.00	-0.1732
5523047.00	0.0587
5528045.00	0.3693
5533045.00	0.4069
5538045.00	-0.0935
5543045.00	0.1025
5548047.00	0.2019
5553047.00	-0.2439
5558047.00	-0.1687
5563045.00	0.2878
5568047.00	-0.1060
5573045.00	-0.3263
5578045.00	0.1804
5583047.00	0.3872
5588046.00	0.2574
5593046.00	-0.0711
5598047.00	-0.1320
5603046.00	-0.2672
5608047.00	0.1204
5613047.00	0.3523
5618045.00	-0.1463
5623046.00	-0.3379
5628046.00	-0.1374
5633046.00	0.3272
5638046.00	0.1616
5643045.00	-0.2591
5648046.00	-0.1195
5653045.00	-0.3227
5658048.00	-0.3862
5663048.00	-0.3612
5668048.00	-0.3298
5673046.00	-0.2904
5678047.00	-0.2081
5683048.00	-0.1356
5688047.00	-0.1186
5693048.00	-0.0801
5698047.00	-0.0667
5703045.00	-0.0353
5708048.00	-0.0326
5713047.00	-0.0371
5718048.00	-0.0308
5723048.00	0.2010
5728047.00	0.0318
5733047.00	-0.2000
5738046.00	-0.0720
5743048.00	-0.0711
5748046.00	-0.1034
5753047.00	0.0506
5758048.00	0.1688
5763048.00	0.3997
5768048.00	0.0640
5773048.00	-0.2206
5778047.00	-0.1660
5783047.00	0.0533
5788048.00	-0.0586
5793047.00	-0.1669
5798047.00	-0.1705
5803049.00	-0.1284
5808047.00	0.0229
5813049.00	-0.0129
5818048.00	0.0184
5823047.00	-0.0586
5828049.00	-0.0783
5833047.00	-0.0604
5838048.00	0.0300
5843047.00	0.0390
5848047.00	-0.0470
5853048.00	-0.0416
5858047.00	0.0130
5863048.00	0.0533
5868048.00	0.0676
5873048.00	-0.0237
5878046.00	-0.0299
5883048.00	0.0175
5888047.00	0.0023
5893046.00	-0.0192
5898048.00	0.0291
5903048.00	0.0247
5908048.00	0.0291
5913048.00	0.0336
5918048.00	0.0694
5923049.00	0.0345
5928048.00	0.0381
5933048.00	0.0282
5938048.00	-0.0031
5943048.00	-0.0103
5948049.00	0.0945
5953049.00	0.0793
5958049.00	0.0076
5963049.00	0.0479
5968050.00	0.0461
5973050.00	0.0354
5978050.00	0.0685
5983050.00	0.1276
5988050.00	0.0417
5993050.00	0.0444
5998050.00	0.0999
6003048.00	0.0685
6008048.00	0.0452
6013048.00	0.0587
6018048.00	0.0649
6023048.00	0.0381
6028048.00	0.0614
6033048.00	0.0954
6038048.00	0.1133
6043050.00	0.0399
6048048.00	0.0300
6053048.00	0.0318
6058050.00	0.0309
6063048.00	0.0363
6068050.00	0.0327
6073048.00	0.0157
6078049.00	0.0103
6083048.00	0.0336
6088048.00	0.0041
6093048.00	-0.0264
6098048.00	0.0623
6103047.00	0.0667
6108049.00	-0.0165
6113049.00	0.0560
6118051.00	0.0273
6123051.00	-0.0076
6128048.00	0.0157
6133050.00	0.0470
6138050.00	-0.0022
6143048.00	-0.0058
6148050.00	0.0524
6153050.00	0.0336
6158050.00	-0.0138
6163051.00	0.0479
6168051.00	0.0649
6173051.00	0.0300
6178048.00	0.0318
6183050.00	0.0721
6188048.00	0.0354
6193050.00	0.0273
6198048.00	0.0291
6203049.00	0.0506
6208051.00	0.0103
6213048.00	0.0354
6218049.00	0.0551
6223050.00	0.0076
6228049.00	0.0238
6233051.00	0.0264
6238051.00	-0.0138
6243051.00	-0.0165
6248051.00	0.0336
6253050.00	0.0112
6258049.00	-0.0040
6263050.00	0.0282
6268051.00	0.0175
6273052.00	-0.0389
6278050.00	-0.0291
